estados,Precio,land_area,build_area,bedrooms,bathrooms,half_bathrooms,garages,Publicacion,Pisos
JALISCO,8700000,1265,784,3,4,1,4,36,2
JALISCO,1790000,88,193,3,2,1,1,52,3
JALISCO,4700000,332,350,4,3,0,4,15,1
JALISCO,7500000,512,434,3,3,0,2,55,1
JALISCO,2150000,172,180,3,2,1,2,10,2
JALISCO,3750000,178,220,3,2,1,2,53,2
JALISCO,4500000,157,380,4,3,1,2,12,2
JALISCO,11600000,375,600,7,6,0,5,9,3
JALISCO,5600000,330,282,3,4,1,3,5,1
JALISCO,1400000,194,280,1,2,1,6,29,1
JALISCO,3400000,136,170,4,4,0,2,42,2
JALISCO,580000,70,77,3,2,0,0,0,1
JALISCO,1900000,146,157,4,2,1,1,32,1
JALISCO,1990000,133,163,3,2,1,2,5,1
JALISCO,1280000,75,110,2,2,1,2,23,2
JALISCO,16500000,1438,1000,3,4,1,8,37,1
JALISCO,2000000,508,315,2,3,0,0,41,1
JALISCO,490000,64,54,2,1,1,1,23,2
JALISCO,1990000,131,152,3,3,0,2,36,1
JALISCO,3498000,160,202,3,4,0,2,6,1
JALISCO,13500000,776,770,3,3,1,3,53,2
JALISCO,3300000,165,230,3,4,0,2,52,3
JALISCO,3960000,163,228,3,4,0,2,24,3
JALISCO,2250000,143,190,4,4,0,2,3,3
JALISCO,3854000,170,229,3,4,0,2,6,1
JALISCO,2740000,125,216,3,2,1,2,12,2
JALISCO,1195000,96,97,3,2,1,2,51,2
JALISCO,700000,107,100,3,2,0,0,38,1
JALISCO,2390000,291,291,4,5,0,1,10,2
JALISCO,3500000,380,380,3,3,1,3,26,1
JALISCO,3450000,460,300,3,3,2,3,50,3
JALISCO,2100000,264,264,3,3,1,1,34,1
JALISCO,1812000,128,121,3,2,0,1,5,1
JALISCO,6500000,280,280,3,4,0,3,25,2
JALISCO,21000000,310,550,4,5,0,0,44,1
JALISCO,4500000,2101,406,3,3,0,6,3,1
JALISCO,635000,92,83,2,1,1,0,0,1
JALISCO,7500000,248,433,4,3,1,2,19,1
JALISCO,1850000,1755,336,1,3,1,5,50,1
JALISCO,6250000,311,330,4,6,0,3,33,2
JALISCO,1691000,99,133,3,2,1,2,14,1
JALISCO,4452000,350,242,4,4,0,2,32,2
JALISCO,5390000,250,240,3,3,1,4,7,2
JALISCO,7500000,320,290,4,3,1,5,29,2
JALISCO,780000,174,165,3,2,0,0,55,1
JALISCO,1480000,95,116,3,2,0,2,44,1
JALISCO,2150000,107,176,3,2,0,2,10,1
JALISCO,680000,170,170,4,0,0,1,33,1
JALISCO,7000000,235,390,3,2,1,4,44,3
JALISCO,10010400,417,417,3,3,1,3,22,1
JALISCO,6000000,460,431,4,6,0,6,10,3
JALISCO,3550000,168,230,4,4,0,2,45,3
JALISCO,8500000,224,251,2,2,0,2,45,1
JALISCO,5800000,288,288,3,4,1,4,15,1
JALISCO,3750000,231,280,4,4,1,3,26,2
JALISCO,1990000,987,460,2,3,0,10,14,1
JALISCO,1900000,98,130,3,2,1,2,36,1
JALISCO,1790000,90,115,3,2,1,2,50,1
JALISCO,1540000,120,120,3,3,0,2,41,1
JALISCO,11000000,1119,517,4,4,0,8,14,2
JALISCO,16500000,750,755,3,3,1,5,32,1
JALISCO,4200000,250,320,6,3,0,3,29,1
JALISCO,2300000,192,162,3,2,1,2,19,2
JALISCO,1545000,100,102,2,3,0,2,46,1
JALISCO,2820000,175,175,1,3,1,2,49,1
JALISCO,509250,167,150,3,2,0,0,37,1
JALISCO,6950000,950,450,4,5,1,3,31,2
JALISCO,4500000,522,368,3,3,1,2,18,1
JALISCO,10750000,700,700,5,4,0,4,9,1
JALISCO,12500000,1200,580,3,3,1,4,5,2
JALISCO,1500000,360,200,3,2,1,3,2,1
JALISCO,415000,61,61,2,1,0,1,40,1
JALISCO,7600000,660,412,3,3,1,4,37,2
JALISCO,3600000,180,230,3,3,1,2,21,3
JALISCO,1295000,145,188,5,2,0,1,6,2
JALISCO,9000000,868,464,3,3,1,1,40,1
JALISCO,1700000,105,105,5,3,0,2,40,1
JALISCO,599900,63,73,1,2,0,1,9,1
JALISCO,660000,118,100,2,1,0,1,49,1
JALISCO,2101000,106,165,3,3,1,2,7,1
JALISCO,3250000,165,170,3,2,1,3,40,1
JALISCO,3850000,236,180,3,4,0,2,45,1
JALISCO,2998000,343,180,3,3,0,2,55,1
JALISCO,2050000,140,164,3,2,1,0,0,2
JALISCO,3975000,254,277,3,4,1,0,4,1
JALISCO,4500000,390,350,6,5,0,4,27,2
JALISCO,2195000,310,289,4,2,0,2,36,1
JALISCO,4500000,310,310,3,3,1,3,13,1
JALISCO,1500000,262,212,3,2,0,10,15,1
JALISCO,2100000,199,286,6,2,0,5,0,1
JALISCO,3450000,160,300,3,3,0,3,28,1
JALISCO,1440400,82,98,3,3,0,2,39,1
JALISCO,580000,66,80,3,2,0,1,7,1
JALISCO,2620000,240,378,5,3,1,2,36,2
JALISCO,765000,85,90,3,2,0,2,4,2
JALISCO,3015000,199,120,3,3,0,2,34,2
JALISCO,1884796,96,115,3,2,1,2,5,2
JALISCO,9115200,379,379,3,3,1,3,22,1
JALISCO,4790000,864,380,2,3,1,4,5,1
JALISCO,4700000,250,250,3,3,0,4,3,2
JALISCO,1520000,155,293,2,2,1,0,44,1
JALISCO,4850000,160,290,3,3,1,2,14,1
JALISCO,4290000,275,315,4,2,1,4,39,2
JALISCO,3200000,160,210,3,3,0,2,56,1
JALISCO,3053000,201,241,3,3,0,2,55,1
JALISCO,3200000,298,305,4,4,0,2,33,1
JALISCO,3369780,192,170,3,2,1,1,37,1
JALISCO,730000,71,71,2,1,1,1,59,2
JALISCO,1690000,84,300,2,2,1,2,14,1
JALISCO,16400000,565,492,3,3,1,4,39,2
JALISCO,2250000,173,173,3,2,1,2,22,1
JALISCO,470000,90,54,3,1,0,1,40,1
JALISCO,3599000,254,240,3,3,1,2,19,2
JALISCO,670000,89,70,2,1,0,1,23,1
JALISCO,1545000,100,102,2,3,0,2,46,2
JALISCO,1700000,128,150,4,3,0,2,36,2
JALISCO,2950000,220,250,3,4,1,3,2,1
JALISCO,8000000,403,417,4,2,1,2,2,2
JALISCO,5775000,263,271,3,3,0,2,2,2
JALISCO,16000000,800,610,3,3,1,5,18,2
JALISCO,486219,140,85,3,3,0,1,50,1
JALISCO,6500000,1010,280,3,3,1,4,45,1
JALISCO,5900000,479,490,4,5,0,2,25,1
JALISCO,420000,64,69,1,1,1,2,0,1
JALISCO,9000000,500,550,4,5,1,6,47,2
JALISCO,630000,77,66,2,1,1,1,9,1
JALISCO,2590000,190,140,3,3,0,2,10,2
JALISCO,3525000,176,176,3,2,1,2,7,2
JALISCO,850000,159,146,2,1,0,0,0,1
JALISCO,4350000,231,223,1,3,0,4,46,1
JALISCO,16000000,100,100,3,3,1,7,6,1
JALISCO,4275000,461,508,5,5,1,3,32,2
JALISCO,1450000,150,280,3,2,2,0,8,2
JALISCO,1660000,102,134,3,2,1,2,19,1
JALISCO,1800000,102,137,3,2,1,2,22,2
JALISCO,3600000,144,190,3,0,0,2,55,2
JALISCO,2580000,185,165,3,3,0,2,28,1
JALISCO,4700000,360,351,4,2,1,4,40,2
JALISCO,3193000,127,117,3,2,1,2,30,2
JALISCO,5930000,270,330,3,5,0,3,40,1
JALISCO,7800000,357,466,4,4,1,6,53,2
JALISCO,4600000,242,232,3,3,0,2,27,1
JALISCO,2400000,160,178,3,2,1,3,7,1
JALISCO,6900000,420,449,4,3,2,3,33,3
JALISCO,2630000,175,200,4,3,0,2,55,1
JALISCO,3990000,184,254,3,2,0,2,32,1
JALISCO,2250000,128,152,3,2,1,2,3,1
JALISCO,22000000,1700,750,5,5,1,6,40,2
JALISCO,550000,84,62,1,2,1,2,7,1
JALISCO,1500000,200,180,4,2,1,4,6,2
JALISCO,7200000,600,345,4,4,0,4,5,1
JALISCO,1350000,120,112,3,1,0,1,11,2
JALISCO,4950000,546,285,3,3,0,0,19,1
JALISCO,3700000,160,192,3,4,0,2,37,1
JALISCO,2700000,222,206,3,3,1,3,2,2
JALISCO,695000,64,64,2,1,1,2,10,1
JALISCO,13900000,611,513,3,3,1,4,26,3
JALISCO,2970000,272,387,7,6,0,5,12,1
JALISCO,865000,47,60,2,1,0,1,38,2
JALISCO,6150000,397,294,3,4,0,2,16,1
JALISCO,570000,70,60,2,1,1,1,5,2
JALISCO,12000000,761,776,4,6,1,0,6,1
JALISCO,660000,80,70,2,1,0,0,37,1
JALISCO,15890000,500,462,5,5,0,4,35,3
JALISCO,1100000,90,75,1,1,1,1,48,1
JALISCO,3500000,240,222,3,3,0,2,50,1
JALISCO,2500000,172,185,3,3,1,3,29,2
JALISCO,12600000,600,408,3,5,0,3,29,1
JALISCO,2580000,205,165,3,3,0,2,55,1
JALISCO,3300000,186,250,4,4,0,2,10,3
JALISCO,900000,87,160,3,2,0,1,12,1
JALISCO,2950000,300,240,5,3,1,2,24,2
JALISCO,3100000,160,212,3,2,1,2,0,1
JALISCO,7000000,345,319,3,5,0,4,0,1
JALISCO,1140000,109,148,4,2,0,1,49,1
JALISCO,2200000,195,233,5,4,0,3,12,1
JALISCO,10000000,2000,800,4,4,1,8,26,2
JALISCO,3800000,156,200,3,4,0,2,15,1
JALISCO,3250000,271,471,4,3,0,3,5,2
JALISCO,5650000,250,366,3,3,1,2,10,1
JALISCO,19750000,690,685,4,5,1,6,32,3
JALISCO,2500000,160,180,3,2,1,2,31,1
JALISCO,4878000,318,248,4,4,0,3,32,1
JALISCO,4800000,360,400,4,6,0,4,27,2
JALISCO,1590000,109,151,4,2,0,1,32,1
JALISCO,6975000,916,515,4,5,1,6,10,3
JALISCO,11900000,600,450,4,0,0,3,29,1
JALISCO,2450000,500,320,5,0,0,0,32,1
JALISCO,2500000,175,175,3,2,2,2,8,3
JALISCO,914861,156,109,3,3,0,1,11,1
JALISCO,3750000,1500,316,4,3,1,10,37,1
JALISCO,3100000,166,270,4,4,0,2,55,1
JALISCO,5250000,183,366,6,5,1,4,47,3
JALISCO,1450000,80,95,3,2,1,2,51,2
JALISCO,14500000,712,911,4,3,1,6,15,1
JALISCO,1420000,102,117,3,2,1,2,10,2
JALISCO,2350000,180,334,4,3,0,2,5,1
JALISCO,4150000,550,360,3,3,1,4,5,2
JALISCO,2325000,150,150,3,2,1,2,35,1
JALISCO,7490000,420,420,4,4,1,3,7,3
JALISCO,27000000,1200,800,4,4,1,8,0,1
JALISCO,12950000,361,420,3,4,1,4,15,1
JALISCO,2580000,185,165,3,3,0,2,28,1
JALISCO,2123000,170,170,3,3,1,2,35,1
JALISCO,5300000,306,225,3,2,1,4,6,1
JALISCO,3190000,132,178,3,2,1,1,28,1
JALISCO,2750000,234,141,3,2,1,4,38,2
JALISCO,5500000,1012,333,4,2,2,4,31,1
JALISCO,3621000,177,215,3,4,0,2,22,1
JALISCO,650000,68,68,2,1,0,1,51,1
JALISCO,3100000,165,230,4,4,1,2,57,3
JALISCO,880000,90,140,3,1,0,1,59,2
JALISCO,15190000,400,520,4,4,3,6,44,1
JALISCO,1590000,140,136,3,2,1,2,25,2
JALISCO,1560000,119,130,3,3,0,2,42,1
JALISCO,4950000,737,252,3,3,0,4,37,1
JALISCO,1380000,151,105,3,2,1,2,9,1
JALISCO,510000,62,99,2,1,1,1,6,2
JALISCO,2814000,152,152,3,2,1,2,20,2
JALISCO,9000000,3240,305,3,3,1,10,12,1
JALISCO,450000,69,72,4,1,1,1,43,2
JALISCO,1950000,144,210,4,2,1,2,40,2
JALISCO,5500000,900,500,4,5,1,4,20,1
JALISCO,1063000,68,84,2,1,1,1,0,1
JALISCO,1668000,102,130,3,2,0,2,17,1
JALISCO,890000,90,98,3,2,0,1,39,1
JALISCO,10900000,500,480,3,4,0,4,25,1
JALISCO,3280000,180,143,3,4,0,3,8,2
JALISCO,1800000,350,160,2,2,0,2,20,1
JALISCO,1340000,95,140,3,2,1,2,56,1
JALISCO,2575000,137,195,1,3,0,2,5,1
JALISCO,597000,63,64,2,1,1,1,46,1
JALISCO,6390000,300,348,4,4,1,4,21,1
JALISCO,5200000,326,240,4,5,0,4,2,1
JALISCO,5550000,213,219,4,4,0,3,11,1
JALISCO,5950000,480,332,4,4,0,6,10,1
JALISCO,884562,101,84,2,1,0,0,15,1
JALISCO,3200000,167,210,3,3,0,2,28,1
JALISCO,6300000,237,258,2,3,0,0,20,1
JALISCO,1250000,183,320,4,2,0,2,33,1
JALISCO,1810000,121,90,3,3,0,2,32,2
JALISCO,1695000,141,142,3,2,1,2,50,1
JALISCO,553000,71,64,2,1,0,0,46,1
JALISCO,1305000,180,125,3,1,1,2,23,1
JALISCO,980000,81,109,3,1,0,1,4,1
JALISCO,890000,105,120,3,2,1,2,15,2
JALISCO,906950,105,97,3,1,0,1,37,1
JALISCO,650000,85,85,2,1,1,1,31,1
JALISCO,5250000,1500,520,4,5,1,6,16,2
JALISCO,1700000,106,140,3,2,0,2,16,1
JALISCO,3595000,144,185,3,3,1,2,23,1
JALISCO,5650000,269,269,3,3,1,2,46,1
JALISCO,1524000,118,102,2,1,1,1,4,1
JALISCO,1850000,140,140,3,2,0,2,45,2
JALISCO,2450000,178,152,3,2,1,2,16,1
JALISCO,7500000,1300,600,3,3,1,10,37,1
JALISCO,1950000,186,247,7,3,0,1,38,1
JALISCO,5450000,705,310,3,3,1,2,36,2
JALISCO,12500000,450,752,4,6,0,6,55,1
JALISCO,800000,75,123,3,1,1,2,19,2
JALISCO,1590000,105,140,4,3,0,2,52,1
JALISCO,15000000,900,775,3,4,1,5,4,2
JALISCO,2350000,118,160,3,2,0,2,41,1
JALISCO,3750000,597,414,3,5,0,6,40,1
JALISCO,4950000,490,585,5,4,2,3,39,2
JALISCO,6500000,256,296,3,3,1,2,52,1
JALISCO,4990000,338,325,3,2,1,2,24,2
JALISCO,820000,60,70,1,1,1,1,7,2
JALISCO,850000,209,110,3,2,0,1,15,1
JALISCO,2450000,220,306,4,3,0,2,15,1
JALISCO,950000,81,90,3,1,1,1,23,1
JALISCO,3100000,682,403,3,3,1,4,18,2
JALISCO,545000,70,90,2,1,0,1,40,1
JALISCO,1800000,238,380,3,2,0,1,55,1
JALISCO,2390000,170,90,3,2,1,1,11,2
JALISCO,1500000,316,290,1,1,1,3,54,1
JALISCO,3320000,167,208,3,4,0,2,28,1
JALISCO,19500000,1799,1050,4,5,0,8,27,1
JALISCO,1495000,360,200,3,2,0,3,9,1
JALISCO,5530000,440,440,3,4,2,4,28,1
JALISCO,1850000,119,142,4,2,0,1,32,2
JALISCO,4500000,325,262,5,5,1,2,19,1
JALISCO,2500000,163,227,3,1,1,1,12,1
JALISCO,865000,106,107,3,1,1,1,23,1
JALISCO,15000000,776,700,3,3,0,5,51,1
JALISCO,1460000,108,129,3,3,0,2,18,1
JALISCO,9301200,404,404,3,3,1,3,22,1
JALISCO,4833000,317,237,3,3,1,3,28,1
JALISCO,5200000,2223,527,3,3,1,10,9,1
JALISCO,9700000,795,504,3,3,0,1,55,1
JALISCO,13200000,836,533,7,6,0,8,26,1
JALISCO,6950000,404,380,3,2,1,2,4,1
JALISCO,1350000,125,173,4,2,1,1,37,2
JALISCO,10000000,1980,580,3,4,2,6,17,2
JALISCO,2000000,140,161,3,2,1,2,44,1
JALISCO,416130,90,59,2,1,0,1,37,1
JALISCO,2350000,152,393,4,4,0,0,37,3
JALISCO,4650000,412,412,4,0,0,0,28,1
JALISCO,2710000,196,204,3,3,0,2,55,1
JALISCO,845000,80,118,3,2,1,2,57,1
JALISCO,5800000,325,475,5,5,1,0,0,2
JALISCO,790000,76,76,3,2,0,2,4,2
JALISCO,2750000,245,400,5,3,0,5,53,1
JALISCO,1600000,105,140,3,2,1,2,37,2
JALISCO,1450000,86,130,1,2,0,1,36,2
JALISCO,2000000,110,160,3,2,1,2,18,1
JALISCO,2950000,196,270,3,3,1,2,50,3
JALISCO,1836412,262,271,4,3,0,0,50,1
JALISCO,1300000,126,224,4,2,0,2,12,1
JALISCO,1069000,172,96,3,2,0,1,12,1
JALISCO,3250000,180,342,5,4,1,2,4,1
JALISCO,10160000,737,390,3,3,0,2,55,1
JALISCO,2550000,220,195,1,2,1,0,4,1
JALISCO,5200000,355,250,3,2,0,2,55,1
JALISCO,1700000,203,185,3,2,0,1,19,1
JALISCO,3000000,145,195,3,3,1,2,26,1
JALISCO,2129050,635,249,3,2,0,0,50,1
JALISCO,650000,65,140,3,1,1,1,40,1
JALISCO,5300000,270,270,3,2,1,2,40,1
JALISCO,1250000,170,117,3,1,1,2,32,1
JALISCO,7800000,735,450,4,3,1,4,36,1
JALISCO,1380000,100,100,3,2,1,2,22,1
JALISCO,4600000,3025,120,3,3,0,10,36,1
JALISCO,1900000,135,90,2,2,1,2,40,1
JALISCO,1850000,160,140,3,2,1,2,6,1
JALISCO,890000,100,140,3,3,1,1,31,1
JALISCO,3900000,322,324,3,4,0,0,33,1
JALISCO,5600000,350,350,3,2,1,2,41,1
JALISCO,1300000,122,110,3,2,1,2,36,2
JALISCO,1990000,133,163,3,2,0,2,5,1
JALISCO,15250000,520,400,4,6,1,6,34,2
JALISCO,1600000,90,140,3,2,0,2,0,1
JALISCO,7850000,313,313,4,5,0,4,8,2
JALISCO,1281420,150,235,3,2,0,2,15,1
JALISCO,565000,75,67,3,2,1,1,2,1
JALISCO,1450000,109,160,3,2,1,2,18,2
JALISCO,4549000,437,276,3,3,0,4,8,2
JALISCO,4400000,390,580,3,2,1,0,0,1
JALISCO,9500000,586,332,4,4,0,5,9,1
JALISCO,1350000,90,90,3,1,1,0,4,1
JALISCO,2650000,144,183,4,4,0,2,31,1
JALISCO,3300000,205,275,3,2,1,2,5,2
JALISCO,1400000,78,160,3,3,0,1,15,1
JALISCO,1650000,100,100,3,3,0,2,22,2
JALISCO,752000,66,73,2,2,1,0,23,1
JALISCO,3590000,117,117,4,4,0,1,2,1
JALISCO,9800000,600,333,4,5,1,5,16,2
JALISCO,20000000,900,550,4,5,1,6,14,3
JALISCO,950000,64,94,2,1,1,1,39,2
JALISCO,695000,80,118,3,2,0,2,5,1
JALISCO,3900000,326,312,4,3,1,2,2,2
JALISCO,3930000,165,195,3,4,1,2,43,2
JALISCO,3511000,160,201,3,4,0,2,6,1
JALISCO,3600000,144,190,3,3,1,2,33,1
JALISCO,2550000,153,198,3,2,1,2,29,2
JALISCO,4500000,243,274,3,4,1,3,38,2
JALISCO,6750000,1319,470,3,2,3,10,42,2
JALISCO,2285000,105,183,3,3,3,2,9,2
JALISCO,420000,49,70,2,1,0,1,53,1
JALISCO,5550000,188,216,3,4,0,2,3,2
JALISCO,490000,60,72,3,2,0,0,47,2
JALISCO,2190000,170,90,3,2,1,1,23,2
JALISCO,8200000,662,629,5,5,1,3,11,1
JALISCO,1530000,99,188,3,1,1,2,23,1
JALISCO,4900000,168,270,4,4,0,3,45,3
JALISCO,2300000,143,204,4,4,1,2,3,3
JALISCO,1500000,80,90,3,3,0,2,42,2
JALISCO,980000,75,75,2,1,1,2,31,2
JALISCO,930000,101,83,2,1,0,1,23,1
JALISCO,13500000,470,438,4,5,1,6,5,2
JALISCO,550000,115,117,2,1,0,1,50,1
JALISCO,2100000,160,140,3,2,5,2,8,2
JALISCO,3380000,150,200,3,3,1,3,17,1
JALISCO,2400000,122,156,3,2,1,2,12,1
JALISCO,1600000,3000,600,7,5,0,0,45,1
JALISCO,550000,70,90,2,1,1,1,16,2
JALISCO,4300000,200,230,3,4,0,2,17,1
JALISCO,7500000,298,427,4,5,1,3,15,1
JALISCO,2400000,137,216,3,2,0,2,0,1
JALISCO,2950000,1272,343,4,3,0,0,55,1
JALISCO,1700000,111,150,3,2,0,2,52,1
JALISCO,3650000,208,188,4,4,0,2,39,1
JALISCO,1660000,105,135,4,3,0,2,45,1
JALISCO,1180000,160,112,3,2,0,3,8,1
JALISCO,3750000,216,216,4,4,1,2,54,1
JALISCO,23500000,730,780,4,4,1,6,0,2
JALISCO,4250000,240,253,3,4,0,2,5,1
JALISCO,12980000,321,450,3,5,1,5,52,1
JALISCO,5900000,172,423,4,3,1,4,3,1
JALISCO,2100000,3000,400,3,2,0,2,44,2
JALISCO,990000,90,97,3,2,1,2,5,2
JALISCO,2445000,190,200,3,2,1,2,22,2
JALISCO,972910,63,127,2,2,0,0,15,1
JALISCO,2250000,143,190,4,4,0,2,3,3
JALISCO,3680000,276,243,4,4,1,3,38,1
JALISCO,3230000,131,170,3,2,2,2,32,1
JALISCO,2350000,145,211,3,2,1,2,12,1
JALISCO,2423854,53,53,2,2,0,0,50,1
JALISCO,395000,95,65,2,1,0,1,9,1
JALISCO,3300000,198,300,4,2,2,6,6,2
JALISCO,1850000,105,125,3,2,1,2,22,1
JALISCO,2100000,387,230,3,3,0,4,55,1
JALISCO,1300000,175,107,3,1,1,0,5,1
JALISCO,1220000,96,93,3,2,1,2,25,2
JALISCO,2850000,240,200,4,4,0,3,31,2
JALISCO,13000000,930,615,5,5,0,4,55,1
JALISCO,5837000,277,277,3,3,0,3,51,3
JALISCO,2290000,135,160,4,3,1,2,22,2
JALISCO,1600000,161,146,3,2,0,1,43,1
JALISCO,1990000,180,157,3,3,0,1,50,1
JALISCO,1134000,90,114,3,2,1,2,0,1
JALISCO,950000,66,96,3,2,1,1,12,1
JALISCO,2000000,81,94,3,3,1,3,0,1
JALISCO,857575,102,118,3,3,0,1,50,1
JALISCO,30086000,2300,697,4,5,1,7,9,1
JALISCO,6590000,299,360,3,3,0,3,17,1
JALISCO,2950000,220,286,3,3,1,2,35,1
JALISCO,5480000,483,194,3,3,0,2,3,1
JALISCO,790000,65,88,2,1,1,1,34,1
JALISCO,10800000,1967,750,3,3,1,0,42,2
JALISCO,3300000,146,176,3,2,1,2,21,1
JALISCO,1650000,679,332,2,3,1,5,16,1
JALISCO,2250000,98,191,5,3,0,0,20,1
JALISCO,1350000,124,195,3,2,0,2,36,2
JALISCO,9500000,380,400,3,3,1,4,26,3
JALISCO,8450000,615,570,4,4,1,0,4,2
JALISCO,1500000,90,108,3,2,1,1,17,1
JALISCO,390000,54,54,1,0,0,0,4,1
JALISCO,1200000,137,264,6,2,0,0,55,1
JALISCO,7800000,542,664,6,6,1,5,13,1
JALISCO,1150000,140,240,5,3,0,2,10,1
JALISCO,8100000,230,435,3,4,2,3,18,1
JALISCO,3198000,204,214,3,3,0,1,20,1
JALISCO,11000000,458,700,4,4,1,5,19,2
JALISCO,3380000,160,190,3,2,1,2,6,1
JALISCO,2250000,160,160,3,3,0,1,30,2
JALISCO,6400000,229,242,3,2,1,3,5,1
JALISCO,5500000,2290,520,1,0,0,0,19,1
JALISCO,450000,120,80,2,1,0,1,45,1
JALISCO,1936814,137,137,3,3,0,2,5,2
JALISCO,5555000,200,220,4,3,1,4,16,2
JALISCO,1250000,105,95,2,1,0,0,33,1
JALISCO,474161,93,75,3,3,0,1,50,1
JALISCO,790000,82,94,3,3,0,2,55,1
JALISCO,2350000,135,154,3,3,0,2,44,2
JALISCO,4350000,148,205,3,3,0,2,5,3
JALISCO,3990000,271,290,3,4,1,3,40,1
JALISCO,590000,60,66,2,2,1,1,7,1
JALISCO,849000,65,57,2,1,0,1,8,1
JALISCO,2900000,941,941,3,3,3,4,7,2
JALISCO,15800000,576,537,3,4,1,4,5,1
JALISCO,3800000,201,225,3,4,1,2,40,2
JALISCO,8500000,748,700,5,6,0,4,36,1
JALISCO,3300000,240,240,3,3,1,2,24,3
JALISCO,6950000,435,370,3,4,1,3,45,1
JALISCO,1200000,102,90,2,1,1,1,8,2
JALISCO,7200000,303,290,1,3,1,3,3,1
JALISCO,4900000,687,360,4,3,0,4,19,1
JALISCO,1190000,120,125,2,2,1,2,21,1
JALISCO,1330000,62,70,2,1,1,1,6,2
JALISCO,13500000,1426,651,3,3,0,3,0,1
JALISCO,2450000,150,115,3,2,1,2,26,2
JALISCO,5000000,450,455,4,4,1,4,0,2
JALISCO,1068000,144,130,4,2,0,0,37,1
JALISCO,3900000,200,276,3,6,0,2,15,3
JALISCO,6950000,100,100,3,3,0,0,6,1
JALISCO,3580000,300,175,2,2,0,2,20,1
JALISCO,15000000,880,633,3,0,0,4,45,1
JALISCO,1216000,99,116,2,1,0,1,14,1
JALISCO,7600000,659,412,4,3,1,4,17,1
JALISCO,1680000,105,130,3,3,0,2,35,1
JALISCO,6650000,324,292,3,3,0,4,41,1
JALISCO,14500000,430,600,4,5,1,4,33,3
JALISCO,2810000,131,176,3,2,0,2,52,1
JALISCO,790000,64,130,2,2,1,2,12,2
JALISCO,3500000,415,280,5,6,0,2,36,2
JALISCO,1450000,81,108,4,3,0,2,40,2
JALISCO,590000,90,100,2,1,1,2,23,2
JALISCO,874000,80,80,2,1,1,1,10,1
JALISCO,10000000,400,350,3,3,1,4,42,3
JALISCO,6925000,3826,505,4,4,0,8,55,1
JALISCO,1930000,119,125,3,2,1,2,7,2
JALISCO,2295000,630,157,3,3,0,4,4,1
JALISCO,13000000,630,1030,4,4,0,5,46,1
JALISCO,1440000,250,320,7,4,1,1,13,1
JALISCO,11000000,447,535,1,5,1,3,2,3
JALISCO,5380000,817,450,4,3,0,0,20,1
JALISCO,560000,70,75,2,1,1,2,40,1
JALISCO,1350000,96,111,2,1,1,1,10,1
JALISCO,542133,68,74,2,2,0,0,37,1
JALISCO,1310000,240,147,3,2,0,0,14,1
JALISCO,3200000,400,420,7,1,1,0,4,1
JALISCO,3100000,160,200,3,4,0,2,17,2
JALISCO,1566000,72,196,3,1,0,1,2,1
JALISCO,1500000,108,124,4,3,0,2,19,2
JALISCO,865000,210,110,2,1,0,1,10,1
JALISCO,4800000,220,330,3,4,0,4,22,1
JALISCO,12000000,375,600,4,5,0,4,16,1
JALISCO,5650000,1343,450,5,5,0,10,5,1
JALISCO,4490000,158,310,3,4,1,2,36,3
JALISCO,3010000,200,234,3,4,0,2,38,2
JALISCO,1300000,96,160,4,3,0,2,24,2
JALISCO,1499000,120,187,3,3,0,2,15,2
JALISCO,820000,105,90,4,0,0,2,5,2
JALISCO,546595,66,74,2,1,0,1,37,1
JALISCO,9990000,530,706,4,3,1,6,9,1
JALISCO,950000,66,98,2,1,1,2,8,1
JALISCO,3200000,148,220,4,3,0,1,27,1
JALISCO,10890000,570,545,4,7,0,5,16,1
JALISCO,4700000,253,272,3,3,1,4,25,1
JALISCO,7900000,313,378,4,5,1,3,44,2
JALISCO,1900000,300,250,7,3,0,2,19,2
JALISCO,7900000,509,420,3,3,1,4,16,2
JALISCO,2690000,116,174,3,2,1,2,8,3
JALISCO,3425000,147,147,3,3,0,3,28,2
JALISCO,2850000,239,200,4,4,1,3,8,2
JALISCO,680000,68,70,2,1,0,1,35,1
JALISCO,1551000,85,119,3,2,1,2,6,1
JALISCO,3250000,138,176,4,4,0,2,2,1
JALISCO,2800000,147,184,3,3,0,2,23,2
JALISCO,1950000,180,280,4,2,2,3,17,2
JALISCO,2204500,92,164,4,3,1,2,22,4
JALISCO,28000000,550,750,4,3,1,6,26,1
JALISCO,8700000,3908,819,4,4,1,5,12,2
JALISCO,8500000,1200,700,4,3,1,4,46,1
JALISCO,6950000,489,459,3,3,1,4,3,3
JALISCO,1163000,96,95,2,1,0,1,14,1
JALISCO,3680000,150,202,4,5,0,2,5,1
JALISCO,1545000,100,102,3,3,0,2,46,1
JALISCO,1350000,162,205,4,2,0,3,55,1
JALISCO,5950000,492,478,3,3,2,4,22,2
JALISCO,3322000,77,77,3,3,0,1,50,1
JALISCO,1765000,116,148,3,2,0,2,56,1
JALISCO,500000,67,77,2,2,1,0,0,1
JALISCO,3985000,300,287,3,5,0,4,14,1
JALISCO,860000,110,77,3,2,0,1,11,1
JALISCO,5950000,1944,480,3,3,1,8,24,2
JALISCO,630000,74,84,1,2,0,1,28,2
